Plot Title: Out 2,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10675250, SEN S/N: 10675250, LBL: T°C)","Intensity, Lux (LGR S/N: 10675250, SEN S/N: 10675250, LBL: Lumens)"
1211,11/28/18 05:10:00 AM,25.125,0
1212,11/28/18 05:11:00 AM,25.125,0
1213,11/28/18 05:12:00 AM,25.125,0
1214,11/28/18 05:13:00 AM,25.125,0
1215,11/28/18 05:14:00 AM,25.125,0
1216,11/28/18 05:15:00 AM,25.125,0
1217,11/28/18 05:16:00 AM,25.125,0
1218,11/28/18 05:17:00 AM,25.125,0
1219,11/28/18 05:18:00 AM,25.125,0
1220,11/28/18 05:19:00 AM,25.125,0
1221,11/28/18 05:20:00 AM,25.125,0
1222,11/28/18 05:21:00 AM,25.125,0
1223,11/28/18 05:22:00 AM,25.125,0
1224,11/28/18 05:23:00 AM,25.125,0
1225,11/28/18 05:24:00 AM,25.125,0
1226,11/28/18 05:25:00 AM,25.125,0
1227,11/28/18 05:26:00 AM,25.125,0
1228,11/28/18 05:27:00 AM,25.125,0
1229,11/28/18 05:28:00 AM,25.125,0
1230,11/28/18 05:29:00 AM,25.125,0
1231,11/28/18 05:30:00 AM,25.125,0
1232,11/28/18 05:31:00 AM,25.125,0
1233,11/28/18 05:32:00 AM,25.125,0
1234,11/28/18 05:33:00 AM,25.125,0
1235,11/28/18 05:34:00 AM,25.125,0
1236,11/28/18 05:35:00 AM,25.125,0
1237,11/28/18 05:36:00 AM,25.125,0
1238,11/28/18 05:37:00 AM,25.125,0
1239,11/28/18 05:38:00 AM,25.125,0
1240,11/28/18 05:39:00 AM,25.125,0
1241,11/28/18 05:40:00 AM,25.125,0
1242,11/28/18 05:41:00 AM,25.125,0
1243,11/28/18 05:42:00 AM,25.125,0
1244,11/28/18 05:43:00 AM,25.125,0
1245,11/28/18 05:44:00 AM,25.125,0
1246,11/28/18 05:45:00 AM,25.125,0
1247,11/28/18 05:46:00 AM,25.125,0
1248,11/28/18 05:47:00 AM,25.125,0
1249,11/28/18 05:48:00 AM,25.125,0
1250,11/28/18 05:49:00 AM,25.125,0
1251,11/28/18 05:50:00 AM,25.125,0
1252,11/28/18 05:51:00 AM,25.125,0
1253,11/28/18 05:52:00 AM,25.125,0
1254,11/28/18 05:53:00 AM,25.125,0
1255,11/28/18 05:54:00 AM,25.125,0
1256,11/28/18 05:55:00 AM,25.125,0
1257,11/28/18 05:56:00 AM,25.125,0
1258,11/28/18 05:57:00 AM,25.125,0
1259,11/28/18 05:58:00 AM,25.125,0
1260,11/28/18 05:59:00 AM,25.125,0
1261,11/28/18 06:00:00 AM,25.125,0
1262,11/28/18 06:01:00 AM,25.125,0
1263,11/28/18 06:02:00 AM,25.125,0
1264,11/28/18 06:03:00 AM,25.125,0
1265,11/28/18 06:04:00 AM,25.125,0
1266,11/28/18 06:05:00 AM,25.125,0
1267,11/28/18 06:06:00 AM,25.125,0
1268,11/28/18 06:07:00 AM,25.125,0
1269,11/28/18 06:08:00 AM,25.028,0
1270,11/28/18 06:09:00 AM,25.028,0
1271,11/28/18 06:10:00 AM,25.125,0
1272,11/28/18 06:11:00 AM,25.125,0
1273,11/28/18 06:12:00 AM,25.028,0
1274,11/28/18 06:13:00 AM,25.125,0
1275,11/28/18 06:14:00 AM,25.028,0
1276,11/28/18 06:15:00 AM,25.125,0
1277,11/28/18 06:16:00 AM,25.028,0
1278,11/28/18 06:17:00 AM,25.028,0
1279,11/28/18 06:18:00 AM,25.028,0
1280,11/28/18 06:19:00 AM,25.028,0
1281,11/28/18 06:20:00 AM,25.028,0
1282,11/28/18 06:21:00 AM,25.028,0
1283,11/28/18 06:22:00 AM,25.028,0
1284,11/28/18 06:23:00 AM,25.028,0
1285,11/28/18 06:24:00 AM,25.028,0
1286,11/28/18 06:25:00 AM,25.028,0
1287,11/28/18 06:26:00 AM,25.028,0
1288,11/28/18 06:27:00 AM,25.028,0
1289,11/28/18 06:28:00 AM,25.028,0
1290,11/28/18 06:29:00 AM,25.028,0
1291,11/28/18 06:30:00 AM,25.028,10.8
1292,11/28/18 06:31:00 AM,25.028,10.8
1293,11/28/18 06:32:00 AM,25.028,21.5
1294,11/28/18 06:33:00 AM,25.028,21.5
1295,11/28/18 06:34:00 AM,25.028,32.3
1296,11/28/18 06:35:00 AM,25.028,32.3
1297,11/28/18 06:36:00 AM,25.028,32.3
1298,11/28/18 06:37:00 AM,25.028,32.3
1299,11/28/18 06:38:00 AM,25.028,43.1
1300,11/28/18 06:39:00 AM,25.028,53.8
1301,11/28/18 06:40:00 AM,25.028,64.6
1302,11/28/18 06:41:00 AM,25.028,75.3
1303,11/28/18 06:42:00 AM,25.028,75.3
1304,11/28/18 06:43:00 AM,25.028,86.1
1305,11/28/18 06:44:00 AM,25.028,86.1
1306,11/28/18 06:45:00 AM,25.028,96.9
1307,11/28/18 06:46:00 AM,25.028,107.6
1308,11/28/18 06:47:00 AM,25.028,129.2
1309,11/28/18 06:48:00 AM,25.028,161.5
1310,11/28/18 06:49:00 AM,25.028,183
1311,11/28/18 06:50:00 AM,25.028,193.8
1312,11/28/18 06:51:00 AM,25.028,215.3
1313,11/28/18 06:52:00 AM,25.028,236.8
1314,11/28/18 06:53:00 AM,25.028,258.3
1315,11/28/18 06:54:00 AM,25.028,279.9
1316,11/28/18 06:55:00 AM,25.028,290.6
1317,11/28/18 06:56:00 AM,25.028,312.2
1318,11/28/18 06:57:00 AM,25.028,322.9
1319,11/28/18 06:58:00 AM,25.028,344.4
1320,11/28/18 06:59:00 AM,25.028,366
1321,11/28/18 07:00:00 AM,25.028,398.3
1322,11/28/18 07:01:00 AM,25.028,419.8
1323,11/28/18 07:02:00 AM,25.028,441.3
1324,11/28/18 07:03:00 AM,25.028,452.1
1325,11/28/18 07:04:00 AM,25.028,452.1
1326,11/28/18 07:05:00 AM,25.028,462.9
1327,11/28/18 07:06:00 AM,25.028,473.6
1328,11/28/18 07:07:00 AM,25.028,462.9
1329,11/28/18 07:08:00 AM,25.028,452.1
1330,11/28/18 07:09:00 AM,25.028,409
1331,11/28/18 07:10:00 AM,25.028,387.5
1332,11/28/18 07:11:00 AM,25.028,387.5
1333,11/28/18 07:12:00 AM,25.028,387.5
1334,11/28/18 07:13:00 AM,25.028,376.7
1335,11/28/18 07:14:00 AM,25.028,376.7
1336,11/28/18 07:15:00 AM,25.028,376.7
1337,11/28/18 07:16:00 AM,25.028,387.5
1338,11/28/18 07:17:00 AM,25.028,398.3
1339,11/28/18 07:18:00 AM,25.028,398.3
1340,11/28/18 07:19:00 AM,25.028,409
1341,11/28/18 07:20:00 AM,25.028,441.3
1342,11/28/18 07:21:00 AM,25.028,462.9
1343,11/28/18 07:22:00 AM,25.028,484.4
1344,11/28/18 07:23:00 AM,25.028,505.9
1345,11/28/18 07:24:00 AM,25.028,570.5
1346,11/28/18 07:25:00 AM,25.028,667.4
1347,11/28/18 07:26:00 AM,25.028,721.2
1348,11/28/18 07:27:00 AM,25.028,764.2
1349,11/28/18 07:28:00 AM,25.028,807.3
1350,11/28/18 07:29:00 AM,25.028,818.1
1351,11/28/18 07:30:00 AM,25.028,861.1
1352,11/28/18 07:31:00 AM,25.028,958
1353,11/28/18 07:32:00 AM,25.028,1033.3
1354,11/28/18 07:33:00 AM,25.028,1054.9
1355,11/28/18 07:34:00 AM,25.028,1054.9
1356,11/28/18 07:35:00 AM,25.028,1033.3
1357,11/28/18 07:36:00 AM,25.028,1076.4
1358,11/28/18 07:37:00 AM,25.028,1141
1359,11/28/18 07:38:00 AM,25.125,1205.6
1360,11/28/18 07:39:00 AM,25.028,1248.6
1361,11/28/18 07:40:00 AM,25.125,1248.6
1362,11/28/18 07:41:00 AM,25.125,1173.3
1363,11/28/18 07:42:00 AM,25.125,1076.4
1364,11/28/18 07:43:00 AM,25.125,1011.8
1365,11/28/18 07:44:00 AM,25.125,1001
1366,11/28/18 07:45:00 AM,25.125,1011.8
1367,11/28/18 07:46:00 AM,25.125,1022.6
1368,11/28/18 07:47:00 AM,25.125,1001
1369,11/28/18 07:48:00 AM,25.125,1001
1370,11/28/18 07:49:00 AM,25.125,990.3
1371,11/28/18 07:50:00 AM,25.125,958
1372,11/28/18 07:51:00 AM,25.125,936.5
1373,11/28/18 07:52:00 AM,25.125,947.2
1374,11/28/18 07:53:00 AM,25.125,968.8
1375,11/28/18 07:54:00 AM,25.125,990.3
1376,11/28/18 07:55:00 AM,25.125,990.3
1377,11/28/18 07:56:00 AM,25.125,1001
1378,11/28/18 07:57:00 AM,25.125,1044.1
1379,11/28/18 07:58:00 AM,25.125,1022.6
1380,11/28/18 07:59:00 AM,25.125,1022.6
1381,11/28/18 08:00:00 AM,25.125,958
1382,11/28/18 08:01:00 AM,25.125,828.8
1383,11/28/18 08:02:00 AM,25.125,1001
1384,11/28/18 08:03:00 AM,25.125,1065.6
1385,11/28/18 08:04:00 AM,25.125,1097.9
1386,11/28/18 08:05:00 AM,25.125,1108.7
1387,11/28/18 08:06:00 AM,25.125,1130.2
1388,11/28/18 08:07:00 AM,25.125,1119.5
1389,11/28/18 08:08:00 AM,25.125,1119.5
1390,11/28/18 08:09:00 AM,25.125,1097.9
1391,11/28/18 08:10:00 AM,25.125,1097.9
1392,11/28/18 08:11:00 AM,25.125,1119.5
1393,11/28/18 08:12:00 AM,25.125,1130.2
1394,11/28/18 08:13:00 AM,25.125,1141
1395,11/28/18 08:14:00 AM,25.125,958
1396,11/28/18 08:15:00 AM,25.125,1205.6
1397,11/28/18 08:16:00 AM,25.125,1302.4
1398,11/28/18 08:17:00 AM,25.125,1377.8
1399,11/28/18 08:18:00 AM,25.125,1313.2
1400,11/28/18 08:19:00 AM,25.222,1280.9
1401,11/28/18 08:20:00 AM,25.222,1280.9
1402,11/28/18 08:21:00 AM,25.222,1270.1
1403,11/28/18 08:22:00 AM,25.222,1259.4
1404,11/28/18 08:23:00 AM,25.222,1270.1
1405,11/28/18 08:24:00 AM,25.222,1259.4
1406,11/28/18 08:25:00 AM,25.222,1377.8
1407,11/28/18 08:26:00 AM,25.222,1808.3
1408,11/28/18 08:27:00 AM,25.222,2238.9
1409,11/28/18 08:28:00 AM,25.222,2066.7
1410,11/28/18 08:29:00 AM,25.222,1636.1
1411,11/28/18 08:30:00 AM,25.222,1324
1412,11/28/18 08:31:00 AM,25.222,1119.5
1413,11/28/18 08:32:00 AM,25.222,904.2
1414,11/28/18 08:33:00 AM,25.222,753.5
1415,11/28/18 08:34:00 AM,25.222,667.4
1416,11/28/18 08:35:00 AM,25.222,613.5
1417,11/28/18 08:36:00 AM,25.222,645.8
1418,11/28/18 08:37:00 AM,25.222,1065.6
1419,11/28/18 08:38:00 AM,25.222,1636.1
1420,11/28/18 08:39:00 AM,25.222,2583.4
1421,11/28/18 08:40:00 AM,25.319,3616.7
1422,11/28/18 08:41:00 AM,25.319,4650
1423,11/28/18 08:42:00 AM,25.319,5166.7
1424,11/28/18 08:43:00 AM,25.319,5511.1
1425,11/28/18 08:44:00 AM,25.416,5511.1
1426,11/28/18 08:45:00 AM,25.416,5166.7
1427,11/28/18 08:46:00 AM,25.416,4650
1428,11/28/18 08:47:00 AM,25.416,4133.4
1429,11/28/18 08:48:00 AM,25.416,3616.7
1430,11/28/18 08:49:00 AM,25.416,3444.5
1431,11/28/18 08:50:00 AM,25.416,3616.7
1432,11/28/18 08:51:00 AM,25.416,3444.5
1433,11/28/18 08:52:00 AM,25.416,3100
1434,11/28/18 08:53:00 AM,25.513,3100
1435,11/28/18 08:54:00 AM,25.513,3100
1436,11/28/18 08:55:00 AM,25.513,3444.5
1437,11/28/18 08:56:00 AM,25.513,3444.5
1438,11/28/18 08:57:00 AM,25.513,3961.1
1439,11/28/18 08:58:00 AM,25.513,4133.4
1440,11/28/18 08:59:00 AM,25.513,4477.8
1441,11/28/18 09:00:00 AM,25.513,4305.6
1442,11/28/18 09:01:00 AM,25.513,3444.5
1443,11/28/18 09:02:00 AM,25.513,2669.5
1444,11/28/18 09:03:00 AM,25.513,2927.8
1445,11/28/18 09:04:00 AM,25.513,2755.6
1446,11/28/18 09:05:00 AM,25.513,2669.5
1447,11/28/18 09:06:00 AM,25.513,2238.9
1448,11/28/18 09:07:00 AM,25.513,1894.5
1449,11/28/18 09:08:00 AM,25.513,1808.3
1450,11/28/18 09:09:00 AM,25.513,1894.5
1451,11/28/18 09:10:00 AM,25.513,1980.6
1452,11/28/18 09:11:00 AM,25.513,2152.8
1453,11/28/18 09:12:00 AM,25.513,2497.2
1454,11/28/18 09:13:00 AM,25.513,2927.8
1455,11/28/18 09:14:00 AM,25.513,3444.5
1456,11/28/18 09:15:00 AM,25.61,3788.9
1457,11/28/18 09:16:00 AM,25.61,4133.4
1458,11/28/18 09:17:00 AM,25.61,4305.6
1459,11/28/18 09:18:00 AM,25.61,4133.4
1460,11/28/18 09:19:00 AM,25.61,3961.1
1461,11/28/18 09:20:00 AM,25.61,4133.4
1462,11/28/18 09:21:00 AM,25.61,4650
1463,11/28/18 09:22:00 AM,25.708,5338.9
1464,11/28/18 09:23:00 AM,25.708,5166.7
1465,11/28/18 09:24:00 AM,25.708,5166.7
1466,11/28/18 09:25:00 AM,25.708,5166.7
1467,11/28/18 09:26:00 AM,25.805,5166.7
1468,11/28/18 09:27:00 AM,25.805,5511.1
1469,11/28/18 09:28:00 AM,25.805,5511.1
1470,11/28/18 09:29:00 AM,25.805,5511.1
1471,11/28/18 09:30:00 AM,25.805,6200
1472,11/28/18 09:31:00 AM,25.805,6544.5
1473,11/28/18 09:32:00 AM,25.902,7233.4
1474,11/28/18 09:33:00 AM,25.902,7233.4
1475,11/28/18 09:34:00 AM,25.902,7577.8
1476,11/28/18 09:35:00 AM,25.902,7577.8
1477,11/28/18 09:36:00 AM,26,7577.8
1478,11/28/18 09:37:00 AM,26,8266.7
1479,11/28/18 09:38:00 AM,26,8266.7
1480,11/28/18 09:39:00 AM,26,7577.8
1481,11/28/18 09:40:00 AM,26,6544.5
1482,11/28/18 09:41:00 AM,26,6200
1483,11/28/18 09:42:00 AM,26,5166.7
1484,11/28/18 09:43:00 AM,26.097,5166.7
1485,11/28/18 09:44:00 AM,26.097,5338.9
1486,11/28/18 09:45:00 AM,26.097,5511.1
1487,11/28/18 09:46:00 AM,26.097,5511.1
1488,11/28/18 09:47:00 AM,26.097,5338.9
1489,11/28/18 09:48:00 AM,26.097,5511.1
1490,11/28/18 09:49:00 AM,26.097,5511.1
1491,11/28/18 09:50:00 AM,26.097,5511.1
1492,11/28/18 09:51:00 AM,26.097,5511.1
1493,11/28/18 09:52:00 AM,26.097,5338.9
1494,11/28/18 09:53:00 AM,26.097,5511.1
1495,11/28/18 09:54:00 AM,26.195,5166.7
1496,11/28/18 09:55:00 AM,26.195,5338.9
1497,11/28/18 09:56:00 AM,26.195,5166.7
1498,11/28/18 09:57:00 AM,26.195,3616.7
1499,11/28/18 09:58:00 AM,26.097,3100
1500,11/28/18 09:59:00 AM,26.097,3444.5
1501,11/28/18 10:00:00 AM,26.195,4477.8
1502,11/28/18 10:01:00 AM,26.195,4133.4
1503,11/28/18 10:02:00 AM,26.195,4305.6
1504,11/28/18 10:03:00 AM,26.195,4994.5
1505,11/28/18 10:04:00 AM,26.195,5166.7
1506,11/28/18 10:05:00 AM,26.195,5166.7
1507,11/28/18 10:06:00 AM,26.195,6200
1508,11/28/18 10:07:00 AM,26.292,7577.8
1509,11/28/18 10:08:00 AM,26.292,7577.8
1510,11/28/18 10:09:00 AM,26.292,5511.1
1511,11/28/18 10:10:00 AM,26.292,6200
1512,11/28/18 10:11:00 AM,26.39,7233.4
1513,11/28/18 10:12:00 AM,26.39,8266.7
1514,11/28/18 10:13:00 AM,26.39,7233.4
1515,11/28/18 10:14:00 AM,26.39,6544.5
1516,11/28/18 10:15:00 AM,26.39,4650
1517,11/28/18 10:16:00 AM,26.39,3272.2
1518,11/28/18 10:17:00 AM,26.39,3100
1519,11/28/18 10:18:00 AM,26.39,2755.6
1520,11/28/18 10:19:00 AM,26.39,2927.8
1521,11/28/18 10:20:00 AM,26.39,4305.6
1522,11/28/18 10:21:00 AM,26.39,4650
1523,11/28/18 10:22:00 AM,26.39,5338.9
1524,11/28/18 10:23:00 AM,26.39,3961.1
1525,11/28/18 10:24:00 AM,26.39,3616.7
1526,11/28/18 10:25:00 AM,26.39,3616.7
1527,11/28/18 10:26:00 AM,26.39,3616.7
1528,11/28/18 10:27:00 AM,26.39,3616.7
1529,11/28/18 10:28:00 AM,26.39,3444.5
1530,11/28/18 10:29:00 AM,26.39,3616.7
1531,11/28/18 10:30:00 AM,26.39,4477.8
1532,11/28/18 10:31:00 AM,26.488,9300.1
1533,11/28/18 10:32:00 AM,26.488,11022.3
1534,11/28/18 10:33:00 AM,26.585,10333.4
1535,11/28/18 10:34:00 AM,26.585,8611.2
1536,11/28/18 10:35:00 AM,26.585,7577.8
1537,11/28/18 10:36:00 AM,26.683,6544.5
1538,11/28/18 10:37:00 AM,26.683,5511.1
1539,11/28/18 10:38:00 AM,26.683,5166.7
1540,11/28/18 10:39:00 AM,26.683,5338.9
1541,11/28/18 10:40:00 AM,26.683,2583.4
1542,11/28/18 10:41:00 AM,26.585,3616.7
1543,11/28/18 10:42:00 AM,26.683,6544.5
1544,11/28/18 10:43:00 AM,26.683,4305.6
1545,11/28/18 10:44:00 AM,26.683,5338.9
1546,11/28/18 10:45:00 AM,26.683,3100
1547,11/28/18 10:46:00 AM,26.683,2927.8
1548,11/28/18 10:47:00 AM,26.683,3616.7
1549,11/28/18 10:48:00 AM,26.683,3961.1
1550,11/28/18 10:49:00 AM,26.683,5338.9
1551,11/28/18 10:50:00 AM,26.683,10333.4
1552,11/28/18 10:51:00 AM,26.781,10333.4
1553,11/28/18 10:52:00 AM,26.879,9300.1
1554,11/28/18 10:53:00 AM,26.879,11022.3
1555,11/28/18 10:54:00 AM,26.977,10677.8
1556,11/28/18 10:55:00 AM,26.977,11022.3
1557,11/28/18 10:56:00 AM,26.977,13089
1558,11/28/18 10:57:00 AM,27.075,13089
1559,11/28/18 10:58:00 AM,27.075,11711.2
1560,11/28/18 10:59:00 AM,27.173,11711.2
1561,11/28/18 11:00:00 AM,27.173,10677.8
1562,11/28/18 11:01:00 AM,27.173,4994.5
1563,11/28/18 11:02:00 AM,27.075,11711.2
1564,11/28/18 11:03:00 AM,27.075,6200
1565,11/28/18 11:04:00 AM,27.173,9300.1
1566,11/28/18 11:05:00 AM,27.173,11711.2
1567,11/28/18 11:06:00 AM,27.173,9300.1
1568,11/28/18 11:07:00 AM,27.272,10333.4
1569,11/28/18 11:08:00 AM,27.272,10333.4
1570,11/28/18 11:09:00 AM,27.272,10333.4
1571,11/28/18 11:10:00 AM,27.272,9644.5
1572,11/28/18 11:11:00 AM,27.272,10677.8
1573,11/28/18 11:12:00 AM,27.272,8611.2
1574,11/28/18 11:13:00 AM,27.37,10677.8
1575,11/28/18 11:14:00 AM,27.37,8611.2
1576,11/28/18 11:15:00 AM,27.37,10677.8
1577,11/28/18 11:16:00 AM,27.37,11022.3
1578,11/28/18 11:17:00 AM,27.468,11022.3
1579,11/28/18 11:18:00 AM,27.468,11022.3
1580,11/28/18 11:19:00 AM,27.468,11022.3
1581,11/28/18 11:20:00 AM,27.468,12400.1
1582,11/28/18 11:21:00 AM,27.567,10333.4
1583,11/28/18 11:22:00 AM,27.468,6200
1584,11/28/18 11:23:00 AM,27.468,11711.2
1585,11/28/18 11:24:00 AM,27.567,13777.9
1586,11/28/18 11:25:00 AM,27.567,11022.3
1587,11/28/18 11:26:00 AM,27.665,17222.3
1588,11/28/18 11:27:00 AM,27.665,9644.5
1589,11/28/18 11:28:00 AM,27.665,7577.8
1590,11/28/18 11:29:00 AM,27.665,8266.7
1591,11/28/18 11:30:00 AM,27.665,19289
1592,11/28/18 11:31:00 AM,27.764,14466.8
1593,11/28/18 11:32:00 AM,27.764,20666.8
1594,11/28/18 11:33:00 AM,27.764,7233.4
1595,11/28/18 11:34:00 AM,27.764,6200
1596,11/28/18 11:35:00 AM,27.764,14466.8
1597,11/28/18 11:36:00 AM,27.764,15155.7
1598,11/28/18 11:37:00 AM,27.862,9644.5
1599,11/28/18 11:38:00 AM,27.764,7577.8
1600,11/28/18 11:39:00 AM,27.764,6544.5
1601,11/28/18 11:40:00 AM,27.764,6544.5
1602,11/28/18 11:41:00 AM,27.764,6544.5
1603,11/28/18 11:42:00 AM,27.764,5166.7
1604,11/28/18 11:43:00 AM,27.764,4650
1605,11/28/18 11:44:00 AM,27.764,7233.4
1606,11/28/18 11:45:00 AM,27.862,6544.5
1607,11/28/18 11:46:00 AM,27.764,3788.9
1608,11/28/18 11:47:00 AM,27.764,2927.8
1609,11/28/18 11:48:00 AM,27.764,2755.6
1610,11/28/18 11:49:00 AM,27.764,2927.8
1611,11/28/18 11:50:00 AM,27.764,4822.3
1612,11/28/18 11:51:00 AM,27.764,3788.9
1613,11/28/18 11:52:00 AM,27.764,2927.8
1614,11/28/18 11:53:00 AM,27.665,2238.9
1615,11/28/18 11:54:00 AM,27.665,1980.6
1616,11/28/18 11:55:00 AM,27.665,2669.5
1617,11/28/18 11:56:00 AM,27.665,3100
1618,11/28/18 11:57:00 AM,27.665,4133.4
1619,11/28/18 11:58:00 AM,27.665,4822.3
1620,11/28/18 11:59:00 AM,27.665,5338.9
1621,11/28/18 12:00:00 PM,27.764,5511.1
1622,11/28/18 12:01:00 PM,27.764,6544.5
1623,11/28/18 12:02:00 PM,27.764,8266.7
1624,11/28/18 12:03:00 PM,27.862,12400.1
1625,11/28/18 12:04:00 PM,27.862,10333.4
1626,11/28/18 12:05:00 PM,27.961,9644.5
1627,11/28/18 12:06:00 PM,27.961,8611.2
1628,11/28/18 12:07:00 PM,27.961,8611.2
1629,11/28/18 12:08:00 PM,27.961,9300.1
1630,11/28/18 12:09:00 PM,28.06,10333.4
1631,11/28/18 12:10:00 PM,28.06,10333.4
1632,11/28/18 12:11:00 PM,28.06,10333.4
1633,11/28/18 12:12:00 PM,28.06,10333.4
1634,11/28/18 12:13:00 PM,28.159,13089
1635,11/28/18 12:14:00 PM,28.258,19289
1636,11/28/18 12:15:00 PM,28.258,15844.5
1637,11/28/18 12:16:00 PM,28.357,14466.8
1638,11/28/18 12:17:00 PM,28.357,14466.8
1639,11/28/18 12:18:00 PM,28.357,20666.8
1640,11/28/18 12:19:00 PM,28.456,28933.5
1641,11/28/18 12:20:00 PM,28.655,19289
1642,11/28/18 12:21:00 PM,28.655,20666.8
1643,11/28/18 12:22:00 PM,28.754,19289
1644,11/28/18 12:23:00 PM,28.655,12400.1
1645,11/28/18 12:24:00 PM,28.655,14466.8
1646,11/28/18 12:25:00 PM,28.655,10677.8
1647,11/28/18 12:26:00 PM,28.655,11711.2
1648,11/28/18 12:27:00 PM,28.655,14466.8
1649,11/28/18 12:28:00 PM,28.655,11711.2
1650,11/28/18 12:29:00 PM,28.655,17911.2
1651,11/28/18 12:30:00 PM,28.754,22044.6
1652,11/28/18 12:31:00 PM,28.655,12400.1
1653,11/28/18 12:32:00 PM,28.754,22044.6
1654,11/28/18 12:33:00 PM,28.754,22044.6
1655,11/28/18 12:34:00 PM,28.853,26178
1656,11/28/18 12:35:00 PM,28.953,28933.5
1657,11/28/18 12:36:00 PM,28.953,8611.2
1658,11/28/18 12:37:00 PM,28.853,28933.5
1659,11/28/18 12:38:00 PM,28.953,10333.4
1660,11/28/18 12:39:00 PM,28.853,12400.1
1661,11/28/18 12:40:00 PM,28.853,9644.5
1662,11/28/18 12:41:00 PM,28.853,6544.5
1663,11/28/18 12:42:00 PM,28.754,5166.7
1664,11/28/18 12:43:00 PM,28.655,4650
1665,11/28/18 12:44:00 PM,28.655,5338.9
1666,11/28/18 12:45:00 PM,28.655,5166.7
1667,11/28/18 12:46:00 PM,28.655,5511.1
1668,11/28/18 12:47:00 PM,28.655,6200
1669,11/28/18 12:48:00 PM,28.655,8266.7
1670,11/28/18 12:49:00 PM,28.655,10677.8
1671,11/28/18 12:50:00 PM,28.853,33066.9
1672,11/28/18 12:51:00 PM,29.053,33066.9
1673,11/28/18 12:52:00 PM,29.152,30311.3
1674,11/28/18 12:53:00 PM,29.252,28933.5
1675,11/28/18 12:54:00 PM,29.352,28933.5
1676,11/28/18 12:55:00 PM,29.352,28933.5
1677,11/28/18 12:56:00 PM,29.352,23422.4
1678,11/28/18 12:57:00 PM,29.452,27555.7
1679,11/28/18 12:58:00 PM,29.452,27555.7
1680,11/28/18 12:59:00 PM,29.552,26178
1681,11/28/18 01:00:00 PM,29.552,26178
1682,11/28/18 01:01:00 PM,29.652,26178
1683,11/28/18 01:02:00 PM,29.652,16533.4
1684,11/28/18 01:03:00 PM,29.652,17222.3
1685,11/28/18 01:04:00 PM,29.652,26178
1686,11/28/18 01:05:00 PM,29.652,27555.7
1687,11/28/18 01:06:00 PM,29.752,27555.7
1688,11/28/18 01:07:00 PM,29.752,3788.9
1689,11/28/18 01:08:00 PM,29.552,4133.4
1690,11/28/18 01:09:00 PM,29.552,27555.7
1691,11/28/18 01:10:00 PM,29.652,28933.5
1692,11/28/18 01:11:00 PM,29.652,33066.9
1693,11/28/18 01:12:00 PM,29.652,7577.8
1694,11/28/18 01:13:00 PM,29.552,16533.4
1695,11/28/18 01:14:00 PM,29.552,16533.4
1696,11/28/18 01:15:00 PM,29.752,27555.7
1697,11/28/18 01:16:00 PM,29.652,12400.1
1698,11/28/18 01:17:00 PM,29.752,30311.3
1699,11/28/18 01:18:00 PM,29.752,7233.4
1700,11/28/18 01:19:00 PM,29.752,5166.7
1701,11/28/18 01:20:00 PM,29.652,4133.4
1702,11/28/18 01:21:00 PM,29.552,3616.7
1703,11/28/18 01:22:00 PM,29.452,3616.7
1704,11/28/18 01:23:00 PM,29.452,3272.2
1705,11/28/18 01:24:00 PM,29.352,3100
1706,11/28/18 01:25:00 PM,29.352,3272.2
1707,11/28/18 01:26:00 PM,29.352,3444.5
1708,11/28/18 01:27:00 PM,29.352,3272.2
1709,11/28/18 01:28:00 PM,29.252,3272.2
1710,11/28/18 01:29:00 PM,29.252,3272.2
1711,11/28/18 01:30:00 PM,29.252,3444.5
1712,11/28/18 01:31:00 PM,29.252,3961.1
1713,11/28/18 01:32:00 PM,29.252,4650
1714,11/28/18 01:33:00 PM,29.252,5511.1
1715,11/28/18 01:34:00 PM,29.252,14466.8
1716,11/28/18 01:35:00 PM,29.452,26178
1717,11/28/18 01:36:00 PM,29.452,14466.8
1718,11/28/18 01:37:00 PM,29.452,9300.1
1719,11/28/18 01:38:00 PM,29.452,8266.7
1720,11/28/18 01:39:00 PM,29.452,7233.4
1721,11/28/18 01:40:00 PM,29.452,11711.2
1722,11/28/18 01:41:00 PM,29.552,12400.1
1723,11/28/18 01:42:00 PM,29.452,7577.8
1724,11/28/18 01:43:00 PM,29.552,14466.8
1725,11/28/18 01:44:00 PM,29.652,31689.1
1726,11/28/18 01:45:00 PM,29.853,33066.9
1727,11/28/18 01:46:00 PM,29.953,33066.9
1728,11/28/18 01:47:00 PM,30.054,28933.5
1729,11/28/18 01:48:00 PM,30.054,17222.3
1730,11/28/18 01:49:00 PM,30.054,19977.9
1731,11/28/18 01:50:00 PM,30.154,23422.4
1732,11/28/18 01:51:00 PM,30.154,19977.9
1733,11/28/18 01:52:00 PM,30.054,13089
1734,11/28/18 01:53:00 PM,30.054,13089
1735,11/28/18 01:54:00 PM,30.054,18600.1
1736,11/28/18 01:55:00 PM,30.154,23422.4
1737,11/28/18 01:56:00 PM,30.154,28933.5
1738,11/28/18 01:57:00 PM,30.255,24800.2
1739,11/28/18 01:58:00 PM,30.255,27555.7
1740,11/28/18 01:59:00 PM,30.356,26178
