"Plot Title: reef 22-11-18"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10675256, SEN S/N: 10675256, LBL: T°C)","Intensity, Lux (LGR S/N: 10675256, SEN S/N: 10675256, LBL: Lumens)","Coupler Attached (LGR S/N: 10675256)","Host Connected (LGR S/N: 10675256)","Stopped (LGR S/N: 10675256)","End Of File (LGR S/N: 10675256)"
461,11/22/18 05:40:00 PM,28.159,570.5,,,,
462,11/22/18 05:41:00 PM,28.159,688.9,,,,
463,11/22/18 05:42:00 PM,28.159,549.0,,,,
464,11/22/18 05:43:00 PM,28.159,484.4,,,,
465,11/22/18 05:44:00 PM,28.159,441.3,,,,
466,11/22/18 05:45:00 PM,28.159,387.5,,,,
467,11/22/18 05:46:00 PM,28.159,355.2,,,,
468,11/22/18 05:47:00 PM,28.159,333.7,,,,
469,11/22/18 05:48:00 PM,28.159,312.2,,,,
470,11/22/18 05:49:00 PM,28.159,290.6,,,,
471,11/22/18 05:50:00 PM,28.159,258.3,,,,
472,11/22/18 05:51:00 PM,28.159,247.6,,,,
473,11/22/18 05:52:00 PM,28.060,236.8,,,,
474,11/22/18 05:53:00 PM,28.060,215.3,,,,
475,11/22/18 05:54:00 PM,28.060,193.8,,,,
476,11/22/18 05:55:00 PM,28.060,172.2,,,,
477,11/22/18 05:56:00 PM,28.060,161.5,,,,
478,11/22/18 05:57:00 PM,28.060,150.7,,,,
479,11/22/18 05:58:00 PM,28.159,129.2,,,,
480,11/22/18 05:59:00 PM,28.060,118.4,,,,
481,11/22/18 06:00:00 PM,28.060,107.6,,,,
482,11/22/18 06:01:00 PM,28.060,96.9,,,,
483,11/22/18 06:02:00 PM,28.060,86.1,,,,
484,11/22/18 06:03:00 PM,28.060,75.3,,,,
485,11/22/18 06:04:00 PM,28.060,64.6,,,,
486,11/22/18 06:05:00 PM,28.159,53.8,,,,
487,11/22/18 06:06:00 PM,28.060,43.1,,,,
488,11/22/18 06:07:00 PM,28.060,43.1,,,,
489,11/22/18 06:08:00 PM,28.060,32.3,,,,
490,11/22/18 06:09:00 PM,28.060,32.3,,,,
491,11/22/18 06:10:00 PM,28.060,21.5,,,,
492,11/22/18 06:11:00 PM,28.060,21.5,,,,
493,11/22/18 06:12:00 PM,28.060,21.5,,,,
494,11/22/18 06:13:00 PM,28.060,10.8,,,,
495,11/22/18 06:14:00 PM,28.060,10.8,,,,
496,11/22/18 06:15:00 PM,28.060,10.8,,,,
497,11/22/18 06:16:00 PM,28.060,0.0,,,,
498,11/22/18 06:17:00 PM,28.060,0.0,,,,
499,11/22/18 06:18:00 PM,28.060,0.0,,,,
500,11/22/18 06:19:00 PM,28.060,0.0,,,,
501,11/22/18 06:20:00 PM,28.060,0.0,,,,
502,11/22/18 06:21:00 PM,28.060,0.0,,,,
503,11/22/18 06:22:00 PM,28.060,0.0,,,,
504,11/22/18 06:23:00 PM,28.060,0.0,,,,
505,11/22/18 06:24:00 PM,28.060,0.0,,,,
506,11/22/18 06:25:00 PM,28.060,0.0,,,,
507,11/22/18 06:26:00 PM,28.060,0.0,,,,
508,11/22/18 06:27:00 PM,28.060,0.0,,,,
509,11/22/18 06:28:00 PM,28.060,0.0,,,,
510,11/22/18 06:29:00 PM,28.060,0.0,,,,
511,11/22/18 06:30:00 PM,28.060,0.0,,,,
512,11/22/18 06:31:00 PM,28.060,0.0,,,,
513,11/22/18 06:32:00 PM,28.060,0.0,,,,
514,11/22/18 06:33:00 PM,28.060,0.0,,,,
515,11/22/18 06:34:00 PM,28.060,0.0,,,,
516,11/22/18 06:35:00 PM,28.060,0.0,,,,
517,11/22/18 06:36:00 PM,28.060,0.0,,,,
518,11/22/18 06:37:00 PM,28.060,0.0,,,,
519,11/22/18 06:38:00 PM,28.060,0.0,,,,
520,11/22/18 06:39:00 PM,28.060,0.0,,,,
521,11/22/18 06:40:00 PM,28.060,0.0,,,,
522,11/22/18 06:41:00 PM,28.060,0.0,,,,
523,11/22/18 06:42:00 PM,28.060,0.0,,,,
524,11/22/18 06:43:00 PM,28.060,0.0,,,,
525,11/22/18 06:44:00 PM,28.060,0.0,,,,
526,11/22/18 06:45:00 PM,28.060,0.0,,,,
527,11/22/18 06:46:00 PM,28.060,0.0,,,,
528,11/22/18 06:47:00 PM,28.060,0.0,,,,
529,11/22/18 06:48:00 PM,28.060,0.0,,,,
530,11/22/18 06:49:00 PM,28.060,0.0,,,,
531,11/22/18 06:50:00 PM,28.060,0.0,,,,
532,11/22/18 06:51:00 PM,28.060,0.0,,,,
533,11/22/18 06:52:00 PM,28.060,0.0,,,,
534,11/22/18 06:53:00 PM,28.060,0.0,,,,
535,11/22/18 06:54:00 PM,28.060,0.0,,,,
536,11/22/18 06:55:00 PM,28.060,0.0,,,,
537,11/22/18 06:56:00 PM,28.060,0.0,,,,
538,11/22/18 06:57:00 PM,28.060,0.0,,,,
539,11/22/18 06:58:00 PM,28.060,0.0,,,,
540,11/22/18 06:59:00 PM,28.060,0.0,,,,
541,11/22/18 07:00:00 PM,28.060,0.0,,,,
542,11/22/18 07:01:00 PM,28.060,0.0,,,,
543,11/22/18 07:02:00 PM,28.060,0.0,,,,
544,11/22/18 07:03:00 PM,28.060,0.0,,,,
545,11/22/18 07:04:00 PM,28.060,0.0,,,,
546,11/22/18 07:05:00 PM,28.060,0.0,,,,
547,11/22/18 07:06:00 PM,28.060,0.0,,,,
548,11/22/18 07:07:00 PM,28.060,0.0,,,,
549,11/22/18 07:08:00 PM,28.060,0.0,,,,
550,11/22/18 07:09:00 PM,28.060,0.0,,,,
551,11/22/18 07:10:00 PM,28.060,0.0,,,,
552,11/22/18 07:11:00 PM,28.060,0.0,,,,
553,11/22/18 07:12:00 PM,28.060,0.0,,,,
554,11/22/18 07:13:00 PM,28.060,0.0,,,,
555,11/22/18 07:14:00 PM,28.060,0.0,,,,
556,11/22/18 07:15:00 PM,28.060,0.0,,,,
557,11/22/18 07:16:00 PM,28.060,0.0,,,,
558,11/22/18 07:17:00 PM,28.060,0.0,,,,
559,11/22/18 07:18:00 PM,28.060,0.0,,,,
560,11/22/18 07:19:00 PM,28.060,0.0,,,,
561,11/22/18 07:20:00 PM,28.060,0.0,,,,
562,11/22/18 07:21:00 PM,28.060,0.0,,,,
563,11/22/18 07:22:00 PM,28.060,0.0,,,,
564,11/22/18 07:23:00 PM,28.060,0.0,,,,
565,11/22/18 07:24:00 PM,28.060,0.0,,,,
566,11/22/18 07:25:00 PM,28.060,0.0,,,,
567,11/22/18 07:26:00 PM,28.060,0.0,,,,
568,11/22/18 07:27:00 PM,28.060,0.0,,,,
569,11/22/18 07:28:00 PM,28.060,0.0,,,,
570,11/22/18 07:29:00 PM,28.060,0.0,,,,
571,11/22/18 07:30:00 PM,28.060,0.0,,,,
572,11/22/18 07:31:00 PM,28.060,0.0,,,,
573,11/22/18 07:32:00 PM,28.060,0.0,,,,
574,11/22/18 07:33:00 PM,28.060,0.0,,,,
575,11/22/18 07:34:00 PM,28.060,0.0,,,,
576,11/22/18 07:35:00 PM,28.060,0.0,,,,
577,11/22/18 07:36:00 PM,28.060,0.0,,,,
578,11/22/18 07:37:00 PM,28.060,0.0,,,,
579,11/22/18 07:38:00 PM,28.060,0.0,,,,
580,11/22/18 07:39:00 PM,28.060,0.0,,,,
581,11/22/18 07:40:00 PM,28.060,0.0,,,,
582,11/22/18 07:41:00 PM,28.060,0.0,,,,
583,11/22/18 07:42:00 PM,28.060,0.0,,,,
584,11/22/18 07:43:00 PM,28.060,0.0,,,,
585,11/22/18 07:44:00 PM,28.060,0.0,,,,
586,11/22/18 07:45:00 PM,28.060,0.0,,,,
587,11/22/18 07:46:00 PM,28.060,0.0,,,,
588,11/22/18 07:47:00 PM,28.060,0.0,,,,
589,11/22/18 07:48:00 PM,28.060,0.0,,,,
590,11/22/18 07:49:00 PM,27.961,0.0,,,,
591,11/22/18 07:50:00 PM,27.961,0.0,,,,
592,11/22/18 07:51:00 PM,27.961,0.0,,,,
593,11/22/18 07:52:00 PM,27.961,0.0,,,,
594,11/22/18 07:53:00 PM,27.961,0.0,,,,
595,11/22/18 07:54:00 PM,27.961,0.0,,,,
596,11/22/18 07:55:00 PM,27.961,0.0,,,,
597,11/22/18 07:56:00 PM,27.961,0.0,,,,
598,11/22/18 07:57:00 PM,27.961,0.0,,,,
599,11/22/18 07:58:00 PM,27.961,0.0,,,,
600,11/22/18 07:59:00 PM,27.961,0.0,,,,
601,11/22/18 08:00:00 PM,27.961,0.0,,,,
602,11/22/18 08:01:00 PM,27.961,0.0,,,,
603,11/22/18 08:02:00 PM,27.961,0.0,,,,
604,11/22/18 08:03:00 PM,27.961,0.0,,,,
605,11/22/18 08:04:00 PM,27.961,0.0,,,,
606,11/22/18 08:05:00 PM,27.961,0.0,,,,
607,11/22/18 08:06:00 PM,27.961,0.0,,,,
608,11/22/18 08:07:00 PM,27.961,0.0,,,,
609,11/22/18 08:08:00 PM,27.961,0.0,,,,
610,11/22/18 08:09:00 PM,27.961,0.0,,,,
611,11/22/18 08:10:00 PM,27.961,0.0,,,,
612,11/22/18 08:11:00 PM,27.961,0.0,,,,
613,11/22/18 08:12:00 PM,27.961,0.0,,,,
614,11/22/18 08:13:00 PM,27.961,0.0,,,,
615,11/22/18 08:14:00 PM,27.961,0.0,,,,
616,11/22/18 08:15:00 PM,27.961,0.0,,,,
617,11/22/18 08:16:00 PM,27.961,0.0,,,,
618,11/22/18 08:17:00 PM,27.961,0.0,,,,
619,11/22/18 08:18:00 PM,27.961,0.0,,,,
620,11/22/18 08:19:00 PM,27.961,0.0,,,,
621,11/22/18 08:20:00 PM,27.961,0.0,,,,
622,11/22/18 08:21:00 PM,27.961,0.0,,,,
623,11/22/18 08:22:00 PM,27.961,0.0,,,,
624,11/22/18 08:23:00 PM,27.961,0.0,,,,
625,11/22/18 08:24:00 PM,27.961,0.0,,,,
626,11/22/18 08:25:00 PM,27.961,0.0,,,,
627,11/22/18 08:26:00 PM,27.961,0.0,,,,
628,11/22/18 08:27:00 PM,27.961,0.0,,,,
629,11/22/18 08:28:00 PM,27.961,0.0,,,,
630,11/22/18 08:29:00 PM,27.961,0.0,,,,
631,11/22/18 08:30:00 PM,27.961,0.0,,,,
632,11/22/18 08:31:00 PM,27.961,0.0,,,,
633,11/22/18 08:32:00 PM,27.961,0.0,,,,
634,11/22/18 08:33:00 PM,27.961,0.0,,,,
635,11/22/18 08:34:00 PM,27.961,0.0,,,,
636,11/22/18 08:35:00 PM,27.961,0.0,,,,
637,11/22/18 08:36:00 PM,27.961,0.0,,,,
638,11/22/18 08:37:00 PM,27.961,0.0,,,,
639,11/22/18 08:38:00 PM,27.961,0.0,,,,
640,11/22/18 08:39:00 PM,27.961,0.0,,,,
641,11/22/18 08:40:00 PM,27.961,0.0,,,,
642,11/22/18 08:41:00 PM,27.961,0.0,,,,
643,11/22/18 08:42:00 PM,27.961,0.0,,,,
644,11/22/18 08:43:00 PM,27.961,0.0,,,,
645,11/22/18 08:44:00 PM,27.961,0.0,,,,
646,11/22/18 08:45:00 PM,27.961,0.0,,,,
647,11/22/18 08:46:00 PM,27.961,0.0,,,,
648,11/22/18 08:47:00 PM,27.961,0.0,,,,
649,11/22/18 08:48:00 PM,27.961,0.0,,,,
650,11/22/18 08:49:00 PM,27.961,0.0,,,,
651,11/22/18 08:50:00 PM,27.961,0.0,,,,
652,11/22/18 08:51:00 PM,27.961,0.0,,,,
653,11/22/18 08:52:00 PM,27.961,0.0,,,,
654,11/22/18 08:53:00 PM,27.961,0.0,,,,
655,11/22/18 08:54:00 PM,27.961,0.0,,,,
656,11/22/18 08:55:00 PM,27.961,0.0,,,,
657,11/22/18 08:56:00 PM,27.961,0.0,,,,
658,11/22/18 08:57:00 PM,27.961,0.0,,,,
659,11/22/18 08:58:00 PM,27.961,0.0,,,,
660,11/22/18 08:59:00 PM,27.961,0.0,,,,
661,11/22/18 09:00:00 PM,27.961,0.0,,,,
662,11/22/18 09:01:00 PM,27.961,0.0,,,,
663,11/22/18 09:02:00 PM,27.961,0.0,,,,
664,11/22/18 09:03:00 PM,27.961,0.0,,,,
665,11/22/18 09:04:00 PM,27.961,0.0,,,,
666,11/22/18 09:05:00 PM,27.961,0.0,,,,
667,11/22/18 09:06:00 PM,27.961,0.0,,,,
668,11/22/18 09:07:00 PM,27.961,0.0,,,,
669,11/22/18 09:08:00 PM,27.961,0.0,,,,
670,11/22/18 09:09:00 PM,27.862,0.0,,,,
671,11/22/18 09:10:00 PM,27.961,0.0,,,,
672,11/22/18 09:11:00 PM,27.961,0.0,,,,
673,11/22/18 09:12:00 PM,27.862,0.0,,,,
674,11/22/18 09:13:00 PM,27.862,0.0,,,,
675,11/22/18 09:14:00 PM,27.862,0.0,,,,
676,11/22/18 09:15:00 PM,27.862,0.0,,,,
677,11/22/18 09:16:00 PM,27.862,0.0,,,,
678,11/22/18 09:17:00 PM,27.862,0.0,,,,
679,11/22/18 09:18:00 PM,27.862,0.0,,,,
680,11/22/18 09:19:00 PM,27.862,0.0,,,,
681,11/22/18 09:20:00 PM,27.862,0.0,,,,
682,11/22/18 09:21:00 PM,27.862,0.0,,,,
683,11/22/18 09:22:00 PM,27.862,0.0,,,,
684,11/22/18 09:23:00 PM,27.862,0.0,,,,
685,11/22/18 09:24:00 PM,27.862,0.0,,,,
686,11/22/18 09:25:00 PM,27.862,0.0,,,,
687,11/22/18 09:26:00 PM,27.862,0.0,,,,
688,11/22/18 09:27:00 PM,27.862,0.0,,,,
689,11/22/18 09:28:00 PM,27.862,0.0,,,,
690,11/22/18 09:29:00 PM,27.862,0.0,,,,
691,11/22/18 09:30:00 PM,27.862,0.0,,,,
692,11/22/18 09:31:00 PM,27.862,0.0,,,,
693,11/22/18 09:32:00 PM,27.862,0.0,,,,
694,11/22/18 09:33:00 PM,27.862,0.0,,,,
695,11/22/18 09:34:00 PM,27.862,0.0,,,,
696,11/22/18 09:35:00 PM,27.862,0.0,,,,
697,11/22/18 09:36:00 PM,27.862,0.0,,,,
698,11/22/18 09:37:00 PM,27.862,0.0,,,,
699,11/22/18 09:38:00 PM,27.862,0.0,,,,
700,11/22/18 09:39:00 PM,27.862,0.0,,,,
701,11/22/18 09:40:00 PM,27.961,0.0,,,,
702,11/22/18 09:41:00 PM,27.961,0.0,,,,
703,11/22/18 09:42:00 PM,27.961,0.0,,,,
704,11/22/18 09:43:00 PM,27.961,0.0,,,,
705,11/22/18 09:44:00 PM,27.961,0.0,,,,
706,11/22/18 09:45:00 PM,27.961,0.0,,,,
707,11/22/18 09:46:00 PM,27.961,0.0,,,,
708,11/22/18 09:47:00 PM,27.961,0.0,,,,
709,11/22/18 09:48:00 PM,27.961,0.0,,,,
710,11/22/18 09:49:00 PM,27.961,0.0,,,,
711,11/22/18 09:50:00 PM,27.961,0.0,,,,
712,11/22/18 09:51:00 PM,27.961,0.0,,,,
713,11/22/18 09:52:00 PM,27.961,0.0,,,,
714,11/22/18 09:53:00 PM,27.961,0.0,,,,
715,11/22/18 09:54:00 PM,27.961,0.0,,,,
716,11/22/18 09:55:00 PM,27.961,0.0,,,,
717,11/22/18 09:56:00 PM,27.961,0.0,,,,
718,11/22/18 09:57:00 PM,27.961,0.0,,,,
719,11/22/18 09:58:00 PM,27.961,0.0,,,,
720,11/22/18 09:59:00 PM,27.961,0.0,,,,
721,11/22/18 10:00:00 PM,27.961,0.0,,,,
722,11/22/18 10:01:00 PM,27.961,0.0,,,,
723,11/22/18 10:02:00 PM,27.961,0.0,,,,
724,11/22/18 10:03:00 PM,27.961,0.0,,,,
725,11/22/18 10:04:00 PM,27.961,0.0,,,,
726,11/22/18 10:05:00 PM,27.961,0.0,,,,
727,11/22/18 10:06:00 PM,27.961,0.0,,,,
728,11/22/18 10:07:00 PM,27.961,0.0,,,,
729,11/22/18 10:08:00 PM,27.961,0.0,,,,
730,11/22/18 10:09:00 PM,27.961,0.0,,,,
731,11/22/18 10:10:00 PM,27.961,0.0,,,,
732,11/22/18 10:11:00 PM,27.961,0.0,,,,
733,11/22/18 10:12:00 PM,27.961,0.0,,,,
734,11/22/18 10:13:00 PM,27.961,0.0,,,,
735,11/22/18 10:14:00 PM,27.961,0.0,,,,
736,11/22/18 10:15:00 PM,27.961,0.0,,,,
737,11/22/18 10:16:00 PM,27.961,0.0,,,,
738,11/22/18 10:17:00 PM,27.961,0.0,,,,
739,11/22/18 10:18:00 PM,27.961,0.0,,,,
740,11/22/18 10:19:00 PM,27.961,0.0,,,,
741,11/22/18 10:20:00 PM,27.961,0.0,,,,
742,11/22/18 10:21:00 PM,27.961,0.0,,,,
743,11/22/18 10:22:00 PM,27.961,0.0,,,,
744,11/22/18 10:23:00 PM,27.961,0.0,,,,
745,11/22/18 10:24:00 PM,27.961,0.0,,,,
746,11/22/18 10:25:00 PM,27.961,0.0,,,,
747,11/22/18 10:26:00 PM,27.961,0.0,,,,
748,11/22/18 10:27:00 PM,27.961,0.0,,,,
749,11/22/18 10:28:00 PM,27.961,0.0,,,,
750,11/22/18 10:29:00 PM,27.961,0.0,,,,
751,11/22/18 10:30:00 PM,27.961,0.0,,,,
752,11/22/18 10:31:00 PM,27.961,0.0,,,,
753,11/22/18 10:32:00 PM,27.961,0.0,,,,
754,11/22/18 10:33:00 PM,27.961,0.0,,,,
755,11/22/18 10:34:00 PM,27.961,0.0,,,,
756,11/22/18 10:35:00 PM,27.961,0.0,,,,
757,11/22/18 10:36:00 PM,27.961,0.0,,,,
758,11/22/18 10:37:00 PM,27.961,0.0,,,,
759,11/22/18 10:38:00 PM,27.961,0.0,,,,
760,11/22/18 10:39:00 PM,27.961,0.0,,,,
761,11/22/18 10:40:00 PM,27.961,0.0,,,,
762,11/22/18 10:41:00 PM,27.961,0.0,,,,
763,11/22/18 10:42:00 PM,27.961,0.0,,,,
764,11/22/18 10:43:00 PM,27.961,0.0,,,,
765,11/22/18 10:44:00 PM,27.961,0.0,,,,
766,11/22/18 10:45:00 PM,27.961,0.0,,,,
767,11/22/18 10:46:00 PM,27.961,0.0,,,,
768,11/22/18 10:47:00 PM,27.961,0.0,,,,
769,11/22/18 10:48:00 PM,27.961,0.0,,,,
770,11/22/18 10:49:00 PM,27.961,0.0,,,,
771,11/22/18 10:50:00 PM,27.961,0.0,,,,
772,11/22/18 10:51:00 PM,27.961,0.0,,,,
773,11/22/18 10:52:00 PM,27.961,0.0,,,,
774,11/22/18 10:53:00 PM,27.961,0.0,,,,
775,11/22/18 10:54:00 PM,27.961,0.0,,,,
776,11/22/18 10:55:00 PM,27.961,0.0,,,,
777,11/22/18 10:56:00 PM,27.961,0.0,,,,
778,11/22/18 10:57:00 PM,27.961,0.0,,,,
779,11/22/18 10:58:00 PM,27.961,0.0,,,,
780,11/22/18 10:59:00 PM,27.961,0.0,,,,
781,11/22/18 11:00:00 PM,27.961,0.0,,,,
782,11/22/18 11:01:00 PM,27.961,0.0,,,,
783,11/22/18 11:02:00 PM,27.961,0.0,,,,
784,11/22/18 11:03:00 PM,27.961,0.0,,,,
785,11/22/18 11:04:00 PM,27.961,0.0,,,,
786,11/22/18 11:05:00 PM,27.961,0.0,,,,
787,11/22/18 11:06:00 PM,27.961,0.0,,,,
788,11/22/18 11:07:00 PM,27.961,0.0,,,,
789,11/22/18 11:08:00 PM,27.961,0.0,,,,
790,11/22/18 11:09:00 PM,27.961,0.0,,,,
791,11/22/18 11:10:00 PM,27.961,0.0,,,,
792,11/22/18 11:11:00 PM,27.961,0.0,,,,
793,11/22/18 11:12:00 PM,27.961,0.0,,,,
794,11/22/18 11:13:00 PM,27.961,0.0,,,,
795,11/22/18 11:14:00 PM,27.961,0.0,,,,
796,11/22/18 11:15:00 PM,27.961,0.0,,,,
797,11/22/18 11:16:00 PM,27.961,0.0,,,,
798,11/22/18 11:17:00 PM,27.961,0.0,,,,
799,11/22/18 11:18:00 PM,27.961,0.0,,,,
800,11/22/18 11:19:00 PM,27.961,0.0,,,,
801,11/22/18 11:20:00 PM,27.961,0.0,,,,
802,11/22/18 11:21:00 PM,27.961,0.0,,,,
803,11/22/18 11:22:00 PM,27.961,0.0,,,,
804,11/22/18 11:23:00 PM,27.961,0.0,,,,
805,11/22/18 11:24:00 PM,27.961,0.0,,,,
806,11/22/18 11:25:00 PM,27.961,0.0,,,,
807,11/22/18 11:26:00 PM,27.961,0.0,,,,
808,11/22/18 11:27:00 PM,27.961,0.0,,,,
809,11/22/18 11:28:00 PM,27.961,0.0,,,,
810,11/22/18 11:29:00 PM,27.961,0.0,,,,
811,11/22/18 11:30:00 PM,27.961,0.0,,,,
812,11/22/18 11:31:00 PM,27.961,0.0,,,,
813,11/22/18 11:32:00 PM,27.961,0.0,,,,
814,11/22/18 11:33:00 PM,27.961,0.0,,,,
815,11/22/18 11:34:00 PM,27.961,0.0,,,,
816,11/22/18 11:35:00 PM,27.961,0.0,,,,
817,11/22/18 11:36:00 PM,27.961,0.0,,,,
818,11/22/18 11:37:00 PM,27.961,0.0,,,,
819,11/22/18 11:38:00 PM,27.961,0.0,,,,
820,11/22/18 11:39:00 PM,27.961,0.0,,,,
821,11/22/18 11:40:00 PM,27.961,0.0,,,,
822,11/22/18 11:41:00 PM,27.961,0.0,,,,
823,11/22/18 11:42:00 PM,27.961,0.0,,,,
824,11/22/18 11:43:00 PM,27.961,0.0,,,,
825,11/22/18 11:44:00 PM,27.961,0.0,,,,
826,11/22/18 11:45:00 PM,27.961,0.0,,,,
827,11/22/18 11:46:00 PM,27.961,0.0,,,,
828,11/22/18 11:47:00 PM,27.961,0.0,,,,
829,11/22/18 11:48:00 PM,27.961,0.0,,,,
830,11/22/18 11:49:00 PM,27.961,0.0,,,,
831,11/22/18 11:50:00 PM,27.961,0.0,,,,
832,11/22/18 11:51:00 PM,27.961,0.0,,,,
833,11/22/18 11:52:00 PM,27.961,0.0,,,,
834,11/22/18 11:53:00 PM,27.961,0.0,,,,
835,11/22/18 11:54:00 PM,27.961,0.0,,,,
836,11/22/18 11:55:00 PM,27.961,0.0,,,,
837,11/22/18 11:56:00 PM,27.961,0.0,,,,
838,11/22/18 11:57:00 PM,27.961,0.0,,,,
839,11/22/18 11:58:00 PM,27.961,0.0,,,,
840,11/22/18 11:59:00 PM,27.961,0.0,,,,
841,11/23/18 12:00:00 AM,27.961,0.0,,,,
842,11/23/18 12:01:00 AM,27.961,0.0,,,,
843,11/23/18 12:02:00 AM,27.961,0.0,,,,
844,11/23/18 12:03:00 AM,27.961,0.0,,,,
845,11/23/18 12:04:00 AM,27.961,0.0,,,,
846,11/23/18 12:05:00 AM,27.961,0.0,,,,
847,11/23/18 12:06:00 AM,27.961,0.0,,,,
848,11/23/18 12:07:00 AM,27.961,0.0,,,,
849,11/23/18 12:08:00 AM,27.961,0.0,,,,
850,11/23/18 12:09:00 AM,27.961,0.0,,,,
851,11/23/18 12:10:00 AM,27.961,0.0,,,,
852,11/23/18 12:11:00 AM,27.961,0.0,,,,
853,11/23/18 12:12:00 AM,27.961,0.0,,,,
854,11/23/18 12:13:00 AM,27.961,0.0,,,,
855,11/23/18 12:14:00 AM,27.961,0.0,,,,
856,11/23/18 12:15:00 AM,27.961,0.0,,,,
857,11/23/18 12:16:00 AM,27.961,0.0,,,,
858,11/23/18 12:17:00 AM,27.961,0.0,,,,
859,11/23/18 12:18:00 AM,27.961,0.0,,,,
860,11/23/18 12:19:00 AM,27.961,0.0,,,,
861,11/23/18 12:20:00 AM,27.961,0.0,,,,
862,11/23/18 12:21:00 AM,27.961,0.0,,,,
863,11/23/18 12:22:00 AM,27.961,0.0,,,,
864,11/23/18 12:23:00 AM,27.961,0.0,,,,
865,11/23/18 12:24:00 AM,27.961,0.0,,,,
866,11/23/18 12:25:00 AM,27.961,0.0,,,,
867,11/23/18 12:26:00 AM,27.961,0.0,,,,
868,11/23/18 12:27:00 AM,27.961,0.0,,,,
869,11/23/18 12:28:00 AM,27.961,0.0,,,,
870,11/23/18 12:29:00 AM,27.961,0.0,,,,
871,11/23/18 12:30:00 AM,27.961,0.0,,,,
872,11/23/18 12:31:00 AM,27.961,0.0,,,,
873,11/23/18 12:32:00 AM,27.961,0.0,,,,
874,11/23/18 12:33:00 AM,27.961,0.0,,,,
875,11/23/18 12:34:00 AM,27.961,0.0,,,,
876,11/23/18 12:35:00 AM,27.961,0.0,,,,
877,11/23/18 12:36:00 AM,27.961,0.0,,,,
878,11/23/18 12:37:00 AM,27.961,0.0,,,,
879,11/23/18 12:38:00 AM,27.961,0.0,,,,
880,11/23/18 12:39:00 AM,27.961,0.0,,,,
881,11/23/18 12:40:00 AM,27.961,0.0,,,,
882,11/23/18 12:41:00 AM,27.961,0.0,,,,
883,11/23/18 12:42:00 AM,27.961,0.0,,,,
884,11/23/18 12:43:00 AM,27.961,0.0,,,,
885,11/23/18 12:44:00 AM,27.961,0.0,,,,
886,11/23/18 12:45:00 AM,27.961,0.0,,,,
887,11/23/18 12:46:00 AM,27.961,0.0,,,,
888,11/23/18 12:47:00 AM,27.961,0.0,,,,
889,11/23/18 12:48:00 AM,27.961,0.0,,,,
890,11/23/18 12:49:00 AM,27.961,0.0,,,,
891,11/23/18 12:50:00 AM,27.961,0.0,,,,
892,11/23/18 12:51:00 AM,27.961,0.0,,,,
893,11/23/18 12:52:00 AM,27.961,0.0,,,,
894,11/23/18 12:53:00 AM,27.961,0.0,,,,
895,11/23/18 12:54:00 AM,27.961,0.0,,,,
896,11/23/18 12:55:00 AM,27.862,0.0,,,,
897,11/23/18 12:56:00 AM,27.862,0.0,,,,
898,11/23/18 12:57:00 AM,27.961,0.0,,,,
899,11/23/18 12:58:00 AM,27.961,0.0,,,,
900,11/23/18 12:59:00 AM,27.961,0.0,,,,
901,11/23/18 01:00:00 AM,27.862,0.0,,,,
902,11/23/18 01:01:00 AM,27.862,0.0,,,,
903,11/23/18 01:02:00 AM,27.862,0.0,,,,
904,11/23/18 01:03:00 AM,27.862,0.0,,,,
905,11/23/18 01:04:00 AM,27.862,0.0,,,,
906,11/23/18 01:05:00 AM,27.862,0.0,,,,
907,11/23/18 01:06:00 AM,27.961,0.0,,,,
908,11/23/18 01:07:00 AM,27.862,0.0,,,,
909,11/23/18 01:08:00 AM,27.862,0.0,,,,
910,11/23/18 01:09:00 AM,27.961,0.0,,,,
911,11/23/18 01:10:00 AM,27.961,0.0,,,,
912,11/23/18 01:11:00 AM,27.961,0.0,,,,
913,11/23/18 01:12:00 AM,27.862,0.0,,,,
914,11/23/18 01:13:00 AM,27.862,0.0,,,,
915,11/23/18 01:14:00 AM,27.961,0.0,,,,
916,11/23/18 01:15:00 AM,27.961,0.0,,,,
917,11/23/18 01:16:00 AM,27.862,0.0,,,,
918,11/23/18 01:17:00 AM,27.862,0.0,,,,
919,11/23/18 01:18:00 AM,27.961,0.0,,,,
920,11/23/18 01:19:00 AM,27.862,0.0,,,,
921,11/23/18 01:20:00 AM,27.862,0.0,,,,
922,11/23/18 01:21:00 AM,27.961,0.0,,,,
923,11/23/18 01:22:00 AM,27.862,0.0,,,,
924,11/23/18 01:23:00 AM,27.862,0.0,,,,
925,11/23/18 01:24:00 AM,27.862,0.0,,,,
926,11/23/18 01:25:00 AM,27.862,0.0,,,,
927,11/23/18 01:26:00 AM,27.862,0.0,,,,
928,11/23/18 01:27:00 AM,27.862,0.0,,,,
929,11/23/18 01:28:00 AM,27.961,0.0,,,,
930,11/23/18 01:29:00 AM,27.961,0.0,,,,
931,11/23/18 01:30:00 AM,27.862,0.0,,,,
932,11/23/18 01:31:00 AM,27.862,0.0,,,,
933,11/23/18 01:32:00 AM,27.862,0.0,,,,
934,11/23/18 01:33:00 AM,27.862,0.0,,,,
935,11/23/18 01:34:00 AM,27.862,0.0,,,,
936,11/23/18 01:35:00 AM,27.862,0.0,,,,
