Site Name ,EXPERIMENT
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,4607


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

2551,29/11/2018 , 03:31:00,0,0
2552,29/11/2018 , 03:32:00,0,0
2553,29/11/2018 , 03:33:00,0,0
2554,29/11/2018 , 03:34:00,0,0
2555,29/11/2018 , 03:35:00,0,0
2556,29/11/2018 , 03:36:00,0,0
2557,29/11/2018 , 03:37:00,0,0
2558,29/11/2018 , 03:38:00,0,0
2559,29/11/2018 , 03:39:00,0,0
2560,29/11/2018 , 03:40:00,0,0
2561,29/11/2018 , 03:41:00,0,0
2562,29/11/2018 , 03:42:00,0,0
2563,29/11/2018 , 03:43:00,0,0
2564,29/11/2018 , 03:44:00,0,0
2565,29/11/2018 , 03:45:00,0,0
2566,29/11/2018 , 03:46:00,0,0
2567,29/11/2018 , 03:47:00,0,0
2568,29/11/2018 , 03:48:00,0,0
2569,29/11/2018 , 03:49:00,0,0
2570,29/11/2018 , 03:50:00,0,0
2571,29/11/2018 , 03:51:00,0,0
2572,29/11/2018 , 03:52:00,0,0
2573,29/11/2018 , 03:53:00,0,0
2574,29/11/2018 , 03:54:00,0,0
2575,29/11/2018 , 03:55:00,0,0
2576,29/11/2018 , 03:56:00,0,0
2577,29/11/2018 , 03:57:00,0,0
2578,29/11/2018 , 03:58:00,0,0
2579,29/11/2018 , 03:59:00,0,0
2580,29/11/2018 , 04:00:00,0,0
2581,29/11/2018 , 04:01:00,0,0
2582,29/11/2018 , 04:02:00,0,0
2583,29/11/2018 , 04:03:00,0,0
2584,29/11/2018 , 04:04:00,0,0
2585,29/11/2018 , 04:05:00,0,0
2586,29/11/2018 , 04:06:00,0,0
2587,29/11/2018 , 04:07:00,0,0
2588,29/11/2018 , 04:08:00,0,0
2589,29/11/2018 , 04:09:00,0,0
2590,29/11/2018 , 04:10:00,0,0
2591,29/11/2018 , 04:11:00,0,0
2592,29/11/2018 , 04:12:00,0,0
2593,29/11/2018 , 04:13:00,0,0
2594,29/11/2018 , 04:14:00,0,0
2595,29/11/2018 , 04:15:00,0,0
2596,29/11/2018 , 04:16:00,0,0
2597,29/11/2018 , 04:17:00,0,0
2598,29/11/2018 , 04:18:00,0,0
2599,29/11/2018 , 04:19:00,0,0
2600,29/11/2018 , 04:20:00,0,0
2601,29/11/2018 , 04:21:00,0,0
2602,29/11/2018 , 04:22:00,0,0
2603,29/11/2018 , 04:23:00,0,0
2604,29/11/2018 , 04:24:00,0,0
2605,29/11/2018 , 04:25:00,0,0
2606,29/11/2018 , 04:26:00,0,0
2607,29/11/2018 , 04:27:00,0,0
2608,29/11/2018 , 04:28:00,0,0
2609,29/11/2018 , 04:29:00,0,0
2610,29/11/2018 , 04:30:00,0,0
2611,29/11/2018 , 04:31:00,0,0
2612,29/11/2018 , 04:32:00,0,0
2613,29/11/2018 , 04:33:00,0,0
2614,29/11/2018 , 04:34:00,0,0
2615,29/11/2018 , 04:35:00,0,0
2616,29/11/2018 , 04:36:00,0,0
2617,29/11/2018 , 04:37:00,0,0
2618,29/11/2018 , 04:38:00,0,0
2619,29/11/2018 , 04:39:00,0,0
2620,29/11/2018 , 04:40:00,0,0
2621,29/11/2018 , 04:41:00,0,0
2622,29/11/2018 , 04:42:00,0,0
2623,29/11/2018 , 04:43:00,0,0
2624,29/11/2018 , 04:44:00,0,0
2625,29/11/2018 , 04:45:00,0,0
2626,29/11/2018 , 04:46:00,0,0
2627,29/11/2018 , 04:47:00,0,0
2628,29/11/2018 , 04:48:00,0,0
2629,29/11/2018 , 04:49:00,0,0
2630,29/11/2018 , 04:50:00,0,0
2631,29/11/2018 , 04:51:00,0,0
2632,29/11/2018 , 04:52:00,0,0
2633,29/11/2018 , 04:53:00,0,0
2634,29/11/2018 , 04:54:00,0,0
2635,29/11/2018 , 04:55:00,0,0
2636,29/11/2018 , 04:56:00,0,0
2637,29/11/2018 , 04:57:00,0,0
2638,29/11/2018 , 04:58:00,0,0
2639,29/11/2018 , 04:59:00,0,0
2640,29/11/2018 , 05:00:00,0,0
2641,29/11/2018 , 05:01:00,0,0
2642,29/11/2018 , 05:02:00,0,0
2643,29/11/2018 , 05:03:00,0,0
2644,29/11/2018 , 05:04:00,0,0
2645,29/11/2018 , 05:05:00,0,0
2646,29/11/2018 , 05:06:00,0,0
2647,29/11/2018 , 05:07:00,0,0
2648,29/11/2018 , 05:08:00,0,0
2649,29/11/2018 , 05:09:00,0,0
2650,29/11/2018 , 05:10:00,0,0
2651,29/11/2018 , 05:11:00,0,0
2652,29/11/2018 , 05:12:00,0,0
2653,29/11/2018 , 05:13:00,0,0
2654,29/11/2018 , 05:14:00,0,0
2655,29/11/2018 , 05:15:00,0,0
2656,29/11/2018 , 05:16:00,0,0
2657,29/11/2018 , 05:17:00,0,0
2658,29/11/2018 , 05:18:00,0,0
2659,29/11/2018 , 05:19:00,0,0
2660,29/11/2018 , 05:20:00,0,0
2661,29/11/2018 , 05:21:00,0,0
2662,29/11/2018 , 05:22:00,0,0
2663,29/11/2018 , 05:23:00,0,0
2664,29/11/2018 , 05:24:00,0,0
2665,29/11/2018 , 05:25:00,0,0
2666,29/11/2018 , 05:26:00,0,0
2667,29/11/2018 , 05:27:00,0,0
2668,29/11/2018 , 05:28:00,0,0
2669,29/11/2018 , 05:29:00,0,0
2670,29/11/2018 , 05:30:00,0,0
2671,29/11/2018 , 05:31:00,0,0
2672,29/11/2018 , 05:32:00,0,0
2673,29/11/2018 , 05:33:00,0,0
2674,29/11/2018 , 05:34:00,0,0
2675,29/11/2018 , 05:35:00,0,0
2676,29/11/2018 , 05:36:00,0,0
2677,29/11/2018 , 05:37:00,0,0
2678,29/11/2018 , 05:38:00,0,0
2679,29/11/2018 , 05:39:00,0,0
2680,29/11/2018 , 05:40:00,0,0
2681,29/11/2018 , 05:41:00,0,0
2682,29/11/2018 , 05:42:00,0,0
2683,29/11/2018 , 05:43:00,0,0
2684,29/11/2018 , 05:44:00,0,0
2685,29/11/2018 , 05:45:00,0,0
2686,29/11/2018 , 05:46:00,0,0
2687,29/11/2018 , 05:47:00,0,0
2688,29/11/2018 , 05:48:00,0,0
2689,29/11/2018 , 05:49:00,0,0
2690,29/11/2018 , 05:50:00,0,0
2691,29/11/2018 , 05:51:00,0,0
2692,29/11/2018 , 05:52:00,0,0
2693,29/11/2018 , 05:53:00,0,0
2694,29/11/2018 , 05:54:00,0,0
2695,29/11/2018 , 05:55:00,0,0
2696,29/11/2018 , 05:56:00,0,0
2697,29/11/2018 , 05:57:00,0,0
2698,29/11/2018 , 05:58:00,0,0
2699,29/11/2018 , 05:59:00,0,0
2700,29/11/2018 , 06:00:00,0,0
2701,29/11/2018 , 06:01:00,0,0
2702,29/11/2018 , 06:02:00,0,0
2703,29/11/2018 , 06:03:00,0,0
2704,29/11/2018 , 06:04:00,0,0
2705,29/11/2018 , 06:05:00,0,0
2706,29/11/2018 , 06:06:00,0,0
2707,29/11/2018 , 06:07:00,0,0
2708,29/11/2018 , 06:08:00,0,0
2709,29/11/2018 , 06:09:00,0,0
2710,29/11/2018 , 06:10:00,0,0
2711,29/11/2018 , 06:11:00,0,0
2712,29/11/2018 , 06:12:00,0,0
2713,29/11/2018 , 06:13:00,0,0
2714,29/11/2018 , 06:14:00,0,0
2715,29/11/2018 , 06:15:00,0,0
2716,29/11/2018 , 06:16:00,0,0
2717,29/11/2018 , 06:17:00,0,0
2718,29/11/2018 , 06:18:00,0,0
2719,29/11/2018 , 06:19:00,0,0
2720,29/11/2018 , 06:20:00,0,0
2721,29/11/2018 , 06:21:00,0,0
2722,29/11/2018 , 06:22:00,0,0
2723,29/11/2018 , 06:23:00,0,0
2724,29/11/2018 , 06:24:00,0,0
2725,29/11/2018 , 06:25:00,0,0
2726,29/11/2018 , 06:26:00,0,0
2727,29/11/2018 , 06:27:00,0,0
2728,29/11/2018 , 06:28:00,0,0
2729,29/11/2018 , 06:29:00,0,0
2730,29/11/2018 , 06:30:00,0,0
2731,29/11/2018 , 06:31:00,0,0
2732,29/11/2018 , 06:32:00,0,0
2733,29/11/2018 , 06:33:00,0,0
2734,29/11/2018 , 06:34:00,0,0
2735,29/11/2018 , 06:35:00,0,0
2736,29/11/2018 , 06:36:00,0,0
2737,29/11/2018 , 06:37:00,0,0
2738,29/11/2018 , 06:38:00,0,0
2739,29/11/2018 , 06:39:00,0,0
2740,29/11/2018 , 06:40:00,0,0
2741,29/11/2018 , 06:41:00,0,0
2742,29/11/2018 , 06:42:00,0,0
2743,29/11/2018 , 06:43:00,0,0
2744,29/11/2018 , 06:44:00,0,0
2745,29/11/2018 , 06:45:00,0,0
2746,29/11/2018 , 06:46:00,0,0
2747,29/11/2018 , 06:47:00,0,0
2748,29/11/2018 , 06:48:00,1,1
2749,29/11/2018 , 06:49:00,0,0
2750,29/11/2018 , 06:50:00,0,0
2751,29/11/2018 , 06:51:00,1,1
2752,29/11/2018 , 06:52:00,0,0
2753,29/11/2018 , 06:53:00,1,1
2754,29/11/2018 , 06:54:00,0,0
2755,29/11/2018 , 06:55:00,1,1
2756,29/11/2018 , 06:56:00,0,0
2757,29/11/2018 , 06:57:00,1,1
2758,29/11/2018 , 06:58:00,0,0
2759,29/11/2018 , 06:59:00,1,1
2760,29/11/2018 , 07:00:00,0,0
2761,29/11/2018 , 07:01:00,1,1
2762,29/11/2018 , 07:02:00,0,0
2763,29/11/2018 , 07:03:00,0,0
2764,29/11/2018 , 07:04:00,1,1
2765,29/11/2018 , 07:05:00,0,0
2766,29/11/2018 , 07:06:00,1,1
2767,29/11/2018 , 07:07:00,0,0
2768,29/11/2018 , 07:08:00,1,1
2769,29/11/2018 , 07:09:00,0,0
2770,29/11/2018 , 07:10:00,1,1
2771,29/11/2018 , 07:11:00,0,0
2772,29/11/2018 , 07:12:00,1,1
2773,29/11/2018 , 07:13:00,0,0
2774,29/11/2018 , 07:14:00,1,1
2775,29/11/2018 , 07:15:00,0,0
2776,29/11/2018 , 07:16:00,0,0
2777,29/11/2018 , 07:17:00,1,1
2778,29/11/2018 , 07:18:00,0,0
2779,29/11/2018 , 07:19:00,1,1
2780,29/11/2018 , 07:20:00,0,0
2781,29/11/2018 , 07:21:00,1,1
2782,29/11/2018 , 07:22:00,0,0
2783,29/11/2018 , 07:23:00,1,1
2784,29/11/2018 , 07:24:00,0,0
2785,29/11/2018 , 07:25:00,1,1
2786,29/11/2018 , 07:26:00,0,0
2787,29/11/2018 , 07:27:00,1,1
2788,29/11/2018 , 07:28:00,0,0
2789,29/11/2018 , 07:29:00,1,1
2790,29/11/2018 , 07:30:00,0,0
2791,29/11/2018 , 07:31:00,0,0
2792,29/11/2018 , 07:32:00,1,1
2793,29/11/2018 , 07:33:00,0,0
2794,29/11/2018 , 07:34:00,1,1
2795,29/11/2018 , 07:35:00,0,0
2796,29/11/2018 , 07:36:00,1,1
2797,29/11/2018 , 07:37:00,0,0
2798,29/11/2018 , 07:38:00,1,1
2799,29/11/2018 , 07:39:00,0,0
2800,29/11/2018 , 07:40:00,1,1
2801,29/11/2018 , 07:41:00,0,0
2802,29/11/2018 , 07:42:00,1,1
2803,29/11/2018 , 07:43:00,0,0
2804,29/11/2018 , 07:44:00,1,1
2805,29/11/2018 , 07:45:00,0,0
2806,29/11/2018 , 07:46:00,1,1
2807,29/11/2018 , 07:47:00,0,0
2808,29/11/2018 , 07:48:00,1,1
2809,29/11/2018 , 07:49:00,0,0
2810,29/11/2018 , 07:50:00,1,1
2811,29/11/2018 , 07:51:00,0,0
2812,29/11/2018 , 07:52:00,1,1
2813,29/11/2018 , 07:53:00,0,0
2814,29/11/2018 , 07:54:00,1,1
2815,29/11/2018 , 07:55:00,0,0
2816,29/11/2018 , 07:56:00,0,0
2817,29/11/2018 , 07:57:00,1,1
2818,29/11/2018 , 07:58:00,0,0
2819,29/11/2018 , 07:59:00,1,1
2820,29/11/2018 , 08:00:00,0,0
2821,29/11/2018 , 08:01:00,1,1
2822,29/11/2018 , 08:02:00,0,0
2823,29/11/2018 , 08:03:00,1,1
2824,29/11/2018 , 08:04:00,0,0
2825,29/11/2018 , 08:05:00,1,1
2826,29/11/2018 , 08:06:00,0,0
2827,29/11/2018 , 08:07:00,0,0
2828,29/11/2018 , 08:08:00,1,1
2829,29/11/2018 , 08:09:00,0,0
2830,29/11/2018 , 08:10:00,1,1
2831,29/11/2018 , 08:11:00,0,0
2832,29/11/2018 , 08:12:00,1,1
2833,29/11/2018 , 08:13:00,0,0
2834,29/11/2018 , 08:14:00,1,1
2835,29/11/2018 , 08:15:00,0,0
2836,29/11/2018 , 08:16:00,1,1
2837,29/11/2018 , 08:17:00,0,0
2838,29/11/2018 , 08:18:00,1,1
2839,29/11/2018 , 08:19:00,0,0
2840,29/11/2018 , 08:20:00,1,1
2841,29/11/2018 , 08:21:00,0,0
2842,29/11/2018 , 08:22:00,1,1
2843,29/11/2018 , 08:23:00,0,0
2844,29/11/2018 , 08:24:00,1,1
2845,29/11/2018 , 08:25:00,0,0
2846,29/11/2018 , 08:26:00,1,1
2847,29/11/2018 , 08:27:00,0,0
2848,29/11/2018 , 08:28:00,1,1
2849,29/11/2018 , 08:29:00,0,0
2850,29/11/2018 , 08:30:00,1,1
2851,29/11/2018 , 08:31:00,0,0
2852,29/11/2018 , 08:32:00,1,1
2853,29/11/2018 , 08:33:00,0,0
2854,29/11/2018 , 08:34:00,1,1
2855,29/11/2018 , 08:35:00,0,0
2856,29/11/2018 , 08:36:00,1,1
2857,29/11/2018 , 08:37:00,0,0
2858,29/11/2018 , 08:38:00,1,1
2859,29/11/2018 , 08:39:00,0,0
2860,29/11/2018 , 08:40:00,1,1
2861,29/11/2018 , 08:41:00,0,0
2862,29/11/2018 , 08:42:00,1,1
2863,29/11/2018 , 08:43:00,0,0
2864,29/11/2018 , 08:44:00,1,1
2865,29/11/2018 , 08:45:00,0,0
2866,29/11/2018 , 08:46:00,1,1
2867,29/11/2018 , 08:47:00,0,0
2868,29/11/2018 , 08:48:00,1,1
2869,29/11/2018 , 08:49:00,0,0
2870,29/11/2018 , 08:50:00,1,1
2871,29/11/2018 , 08:51:00,0,0
2872,29/11/2018 , 08:52:00,1,1
2873,29/11/2018 , 08:53:00,0,0
2874,29/11/2018 , 08:54:00,1,1
2875,29/11/2018 , 08:55:00,0,0
2876,29/11/2018 , 08:56:00,1,1
2877,29/11/2018 , 08:57:00,0,0
2878,29/11/2018 , 08:58:00,1,1
2879,29/11/2018 , 08:59:00,0,0
2880,29/11/2018 , 09:00:00,1,1
2881,29/11/2018 , 09:01:00,0,0
2882,29/11/2018 , 09:02:00,1,1
2883,29/11/2018 , 09:03:00,0,0
2884,29/11/2018 , 09:04:00,1,1
2885,29/11/2018 , 09:05:00,0,0
2886,29/11/2018 , 09:06:00,1,1
2887,29/11/2018 , 09:07:00,0,0
2888,29/11/2018 , 09:08:00,1,1
2889,29/11/2018 , 09:09:00,0,0
2890,29/11/2018 , 09:10:00,1,1
2891,29/11/2018 , 09:11:00,0,0
2892,29/11/2018 , 09:12:00,1,1
2893,29/11/2018 , 09:13:00,0,0
2894,29/11/2018 , 09:14:00,1,1
2895,29/11/2018 , 09:15:00,0,0
2896,29/11/2018 , 09:16:00,1,1
2897,29/11/2018 , 09:17:00,1,1
2898,29/11/2018 , 09:18:00,0,0
2899,29/11/2018 , 09:19:00,1,1
2900,29/11/2018 , 09:20:00,0,0
2901,29/11/2018 , 09:21:00,1,1
2902,29/11/2018 , 09:22:00,0,0
2903,29/11/2018 , 09:23:00,1,1
2904,29/11/2018 , 09:24:00,0,0
2905,29/11/2018 , 09:25:00,1,1
2906,29/11/2018 , 09:26:00,0,0
2907,29/11/2018 , 09:27:00,1,1
2908,29/11/2018 , 09:28:00,0,0
2909,29/11/2018 , 09:29:00,1,1
2910,29/11/2018 , 09:30:00,0,0
2911,29/11/2018 , 09:31:00,1,1
2912,29/11/2018 , 09:32:00,0,0
2913,29/11/2018 , 09:33:00,1,1
2914,29/11/2018 , 09:34:00,0,0
2915,29/11/2018 , 09:35:00,1,1
2916,29/11/2018 , 09:36:00,1,1
2917,29/11/2018 , 09:37:00,0,0
2918,29/11/2018 , 09:38:00,1,1
2919,29/11/2018 , 09:39:00,0,0
2920,29/11/2018 , 09:40:00,1,1
2921,29/11/2018 , 09:41:00,0,0
2922,29/11/2018 , 09:42:00,1,1
2923,29/11/2018 , 09:43:00,0,0
2924,29/11/2018 , 09:44:00,1,1
2925,29/11/2018 , 09:45:00,0,0
2926,29/11/2018 , 09:46:00,1,1
2927,29/11/2018 , 09:47:00,0,0
2928,29/11/2018 , 09:48:00,1,1
2929,29/11/2018 , 09:49:00,1,1
2930,29/11/2018 , 09:50:00,0,0
2931,29/11/2018 , 09:51:00,1,1
2932,29/11/2018 , 09:52:00,0,0
2933,29/11/2018 , 09:53:00,1,1
2934,29/11/2018 , 09:54:00,0,0
2935,29/11/2018 , 09:55:00,1,1
2936,29/11/2018 , 09:56:00,0,0
2937,29/11/2018 , 09:57:00,1,1
2938,29/11/2018 , 09:58:00,0,0
2939,29/11/2018 , 09:59:00,1,1
2940,29/11/2018 , 10:00:00,1,1
2941,29/11/2018 , 10:01:00,0,0
2942,29/11/2018 , 10:02:00,1,1
2943,29/11/2018 , 10:03:00,0,0
2944,29/11/2018 , 10:04:00,1,1
2945,29/11/2018 , 10:05:00,0,0
2946,29/11/2018 , 10:06:00,1,1
2947,29/11/2018 , 10:07:00,0,0
2948,29/11/2018 , 10:08:00,1,1
2949,29/11/2018 , 10:09:00,1,1
2950,29/11/2018 , 10:10:00,0,0
2951,29/11/2018 , 10:11:00,1,1
2952,29/11/2018 , 10:12:00,0,0
2953,29/11/2018 , 10:13:00,1,1
2954,29/11/2018 , 10:14:00,0,0
2955,29/11/2018 , 10:15:00,1,1
2956,29/11/2018 , 10:16:00,0,0
2957,29/11/2018 , 10:17:00,1,1
2958,29/11/2018 , 10:18:00,1,1
2959,29/11/2018 , 10:19:00,0,0
2960,29/11/2018 , 10:20:00,1,1
2961,29/11/2018 , 10:21:00,0,0
2962,29/11/2018 , 10:22:00,1,1
2963,29/11/2018 , 10:23:00,0,0
2964,29/11/2018 , 10:24:00,1,1
2965,29/11/2018 , 10:25:00,1,1
2966,29/11/2018 , 10:26:00,0,0
2967,29/11/2018 , 10:27:00,1,1
2968,29/11/2018 , 10:28:00,0,0
2969,29/11/2018 , 10:29:00,1,1
2970,29/11/2018 , 10:30:00,1,1
2971,29/11/2018 , 10:31:00,0,0
2972,29/11/2018 , 10:32:00,1,1
2973,29/11/2018 , 10:33:00,0,0
2974,29/11/2018 , 10:34:00,1,1
2975,29/11/2018 , 10:35:00,1,1
2976,29/11/2018 , 10:36:00,0,0
2977,29/11/2018 , 10:37:00,1,1
2978,29/11/2018 , 10:38:00,1,1
2979,29/11/2018 , 10:39:00,0,0
2980,29/11/2018 , 10:40:00,1,1
2981,29/11/2018 , 10:41:00,0,0
2982,29/11/2018 , 10:42:00,1,1
2983,29/11/2018 , 10:43:00,1,1
2984,29/11/2018 , 10:44:00,0,0
2985,29/11/2018 , 10:45:00,1,1
2986,29/11/2018 , 10:46:00,0,0
2987,29/11/2018 , 10:47:00,1,1
2988,29/11/2018 , 10:48:00,0,0
2989,29/11/2018 , 10:49:00,1,1
2990,29/11/2018 , 10:50:00,0,0
2991,29/11/2018 , 10:51:00,1,1
2992,29/11/2018 , 10:52:00,1,1
2993,29/11/2018 , 10:53:00,0,0
2994,29/11/2018 , 10:54:00,1,1
2995,29/11/2018 , 10:55:00,0,0
2996,29/11/2018 , 10:56:00,1,1
2997,29/11/2018 , 10:57:00,1,1
2998,29/11/2018 , 10:58:00,0,0
2999,29/11/2018 , 10:59:00,1,1
3000,29/11/2018 , 11:00:00,0,0
3001,29/11/2018 , 11:01:00,1,1
3002,29/11/2018 , 11:02:00,1,1
3003,29/11/2018 , 11:03:00,0,0
3004,29/11/2018 , 11:04:00,1,1
3005,29/11/2018 , 11:05:00,1,1
3006,29/11/2018 , 11:06:00,0,0
3007,29/11/2018 , 11:07:00,1,1
3008,29/11/2018 , 11:08:00,0,0
3009,29/11/2018 , 11:09:00,1,1
3010,29/11/2018 , 11:10:00,1,1
3011,29/11/2018 , 11:11:00,0,0
3012,29/11/2018 , 11:12:00,1,1
3013,29/11/2018 , 11:13:00,0,0
3014,29/11/2018 , 11:14:00,1,1
3015,29/11/2018 , 11:15:00,0,0
3016,29/11/2018 , 11:16:00,1,1
3017,29/11/2018 , 11:17:00,1,1
3018,29/11/2018 , 11:18:00,0,0
3019,29/11/2018 , 11:19:00,1,1
3020,29/11/2018 , 11:20:00,0,0
3021,29/11/2018 , 11:21:00,1,1
3022,29/11/2018 , 11:22:00,1,1
3023,29/11/2018 , 11:23:00,0,0
3024,29/11/2018 , 11:24:00,1,1
3025,29/11/2018 , 11:25:00,1,1
3026,29/11/2018 , 11:26:00,0,0
3027,29/11/2018 , 11:27:00,1,1
3028,29/11/2018 , 11:28:00,1,1
3029,29/11/2018 , 11:29:00,0,0
3030,29/11/2018 , 11:30:00,1,1
3031,29/11/2018 , 11:31:00,1,1
3032,29/11/2018 , 11:32:00,0,0
3033,29/11/2018 , 11:33:00,1,1
3034,29/11/2018 , 11:34:00,1,1
3035,29/11/2018 , 11:35:00,1,1
3036,29/11/2018 , 11:36:00,0,0
3037,29/11/2018 , 11:37:00,1,1
3038,29/11/2018 , 11:38:00,1,1
3039,29/11/2018 , 11:39:00,0,0
3040,29/11/2018 , 11:40:00,1,1
3041,29/11/2018 , 11:41:00,1,1
3042,29/11/2018 , 11:42:00,1,1
3043,29/11/2018 , 11:43:00,0,0
3044,29/11/2018 , 11:44:00,1,1
3045,29/11/2018 , 11:45:00,1,1
3046,29/11/2018 , 11:46:00,1,1
3047,29/11/2018 , 11:47:00,0,0
3048,29/11/2018 , 11:48:00,1,1
3049,29/11/2018 , 11:49:00,1,1
3050,29/11/2018 , 11:50:00,0,0
3051,29/11/2018 , 11:51:00,1,1
3052,29/11/2018 , 11:52:00,1,1
3053,29/11/2018 , 11:53:00,1,1
3054,29/11/2018 , 11:54:00,1,1
3055,29/11/2018 , 11:55:00,0,0
3056,29/11/2018 , 11:56:00,1,1
3057,29/11/2018 , 11:57:00,1,1
3058,29/11/2018 , 11:58:00,1,1
3059,29/11/2018 , 11:59:00,0,0
3060,29/11/2018 , 12:00:00,1,1
3061,29/11/2018 , 12:01:00,1,1
3062,29/11/2018 , 12:02:00,1,1
3063,29/11/2018 , 12:03:00,0,0
3064,29/11/2018 , 12:04:00,1,1
3065,29/11/2018 , 12:05:00,0,0
3066,29/11/2018 , 12:06:00,1,1
3067,29/11/2018 , 12:07:00,1,1
3068,29/11/2018 , 12:08:00,1,1
3069,29/11/2018 , 12:09:00,1,1
3070,29/11/2018 , 12:10:00,1,1
3071,29/11/2018 , 12:11:00,0,0
3072,29/11/2018 , 12:12:00,1,1
3073,29/11/2018 , 12:13:00,1,1
3074,29/11/2018 , 12:14:00,1,1
3075,29/11/2018 , 12:15:00,0,0
3076,29/11/2018 , 12:16:00,1,1
3077,29/11/2018 , 12:17:00,0,0
3078,29/11/2018 , 12:18:00,1,1
3079,29/11/2018 , 12:19:00,1,1
3080,29/11/2018 , 12:20:00,1,1
3081,29/11/2018 , 12:21:00,1,1
3082,29/11/2018 , 12:22:00,0,0
3083,29/11/2018 , 12:23:00,1,1
3084,29/11/2018 , 12:24:00,1,1
3085,29/11/2018 , 12:25:00,1,1
3086,29/11/2018 , 12:26:00,0,0
3087,29/11/2018 , 12:27:00,1,1
3088,29/11/2018 , 12:28:00,1,1
3089,29/11/2018 , 12:29:00,1,1
3090,29/11/2018 , 12:30:00,0,0
3091,29/11/2018 , 12:31:00,1,1
3092,29/11/2018 , 12:32:00,1,1
3093,29/11/2018 , 12:33:00,1,1
3094,29/11/2018 , 12:34:00,0,0
3095,29/11/2018 , 12:35:00,1,1
3096,29/11/2018 , 12:36:00,0,0
3097,29/11/2018 , 12:37:00,1,1
3098,29/11/2018 , 12:38:00,0,0
3099,29/11/2018 , 12:39:00,1,1
3100,29/11/2018 , 12:40:00,1,1
3101,29/11/2018 , 12:41:00,1,1
3102,29/11/2018 , 12:42:00,0,0
3103,29/11/2018 , 12:43:00,1,1
3104,29/11/2018 , 12:44:00,1,1
3105,29/11/2018 , 12:45:00,1,1
3106,29/11/2018 , 12:46:00,1,1
3107,29/11/2018 , 12:47:00,0,0
3108,29/11/2018 , 12:48:00,1,1
3109,29/11/2018 , 12:49:00,1,1
3110,29/11/2018 , 12:50:00,0,0
3111,29/11/2018 , 12:51:00,1,1
3112,29/11/2018 , 12:52:00,0,0
3113,29/11/2018 , 12:53:00,1,1
3114,29/11/2018 , 12:54:00,1,1
3115,29/11/2018 , 12:55:00,1,1
3116,29/11/2018 , 12:56:00,1,1
3117,29/11/2018 , 12:57:00,0,0
3118,29/11/2018 , 12:58:00,1,1
3119,29/11/2018 , 12:59:00,1,1
3120,29/11/2018 , 13:00:00,1,1
3121,29/11/2018 , 13:01:00,1,1
3122,29/11/2018 , 13:02:00,1,1
3123,29/11/2018 , 13:03:00,0,0
3124,29/11/2018 , 13:04:00,1,1
3125,29/11/2018 , 13:05:00,0,0
3126,29/11/2018 , 13:06:00,1,1
3127,29/11/2018 , 13:07:00,1,1
3128,29/11/2018 , 13:08:00,0,0
3129,29/11/2018 , 13:09:00,1,1
3130,29/11/2018 , 13:10:00,1,1
3131,29/11/2018 , 13:11:00,0,0
3132,29/11/2018 , 13:12:00,1,1
3133,29/11/2018 , 13:13:00,1,1
3134,29/11/2018 , 13:14:00,0,0
3135,29/11/2018 , 13:15:00,1,1
3136,29/11/2018 , 13:16:00,0,0
3137,29/11/2018 , 13:17:00,1,1
3138,29/11/2018 , 13:18:00,1,1
3139,29/11/2018 , 13:19:00,0,0
3140,29/11/2018 , 13:20:00,1,1
3141,29/11/2018 , 13:21:00,0,0
3142,29/11/2018 , 13:22:00,1,1
3143,29/11/2018 , 13:23:00,0,0
3144,29/11/2018 , 13:24:00,1,1
3145,29/11/2018 , 13:25:00,0,0
3146,29/11/2018 , 13:26:00,1,1
3147,29/11/2018 , 13:27:00,1,1
3148,29/11/2018 , 13:28:00,0,0
3149,29/11/2018 , 13:29:00,1,1
3150,29/11/2018 , 13:30:00,0,0
3151,29/11/2018 , 13:31:00,1,1
3152,29/11/2018 , 13:32:00,1,1
3153,29/11/2018 , 13:33:00,1,1
3154,29/11/2018 , 13:34:00,1,1
3155,29/11/2018 , 13:35:00,1,1
3156,29/11/2018 , 13:36:00,1,1
3157,29/11/2018 , 13:37:00,1,1
3158,29/11/2018 , 13:38:00,1,1
3159,29/11/2018 , 13:39:00,0,0
3160,29/11/2018 , 13:40:00,1,1
3161,29/11/2018 , 13:41:00,1,1
3162,29/11/2018 , 13:42:00,1,1
3163,29/11/2018 , 13:43:00,1,1
3164,29/11/2018 , 13:44:00,1,1
3165,29/11/2018 , 13:45:00,1,1
3166,29/11/2018 , 13:46:00,1,1
3167,29/11/2018 , 13:47:00,1,1
3168,29/11/2018 , 13:48:00,1,1
3169,29/11/2018 , 13:49:00,1,1
3170,29/11/2018 , 13:50:00,1,1
3171,29/11/2018 , 13:51:00,1,1
3172,29/11/2018 , 13:52:00,1,1
3173,29/11/2018 , 13:53:00,1,1
3174,29/11/2018 , 13:54:00,1,1
3175,29/11/2018 , 13:55:00,1,1
3176,29/11/2018 , 13:56:00,1,1
3177,29/11/2018 , 13:57:00,1,1
3178,29/11/2018 , 13:58:00,1,1
3179,29/11/2018 , 13:59:00,1,1
3180,29/11/2018 , 14:00:00,1,1
3181,29/11/2018 , 14:01:00,1,1
